preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-8.203125, -4.1015625, [-8.1875, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-7.359375, -3.6796875, [-7.34375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-7.23828125, -3.619140625, [-7.22265625, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-8.2421875, -4.12109375, [-8.2265625, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-7.30859375, -3.654296875, [-7.29296875, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-7.20703125, -3.603515625, [-7.19140625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-8.296875, -4.1484375, [-8.265625, -0.03125])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-7.265625, -3.6328125, [-7.25, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-7.30078125, -3.650390625, [-7.28515625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-8.1875, -4.09375, [-8.171875, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-7.28515625, -3.642578125, [-7.26953125, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-7.2578125, -3.62890625, [-7.2421875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-8.0390625, -4.01953125, [-8.0234375, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-7.12109375, -3.560546875, [-7.10546875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.90625, -3.453125, [-6.90625, 0.0])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-7.9609375, -3.98046875, [-7.9453125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-7.1171875, -3.55859375, [-7.1015625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-6.94140625, -3.470703125, [-6.94140625, 0.0])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-8.0234375, -4.01171875, [-8.0078125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-7.16796875, -3.583984375, [-7.15234375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.921875, -3.4609375, [-6.921875, 0.0])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-8.046875, -4.0234375, [-8.03125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-7.12109375, -3.560546875, [-7.10546875, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-6.98046875, -3.490234375, [-6.98046875, 0.0])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-8.078125, -4.0390625, [-8.0625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-7.0625, -3.53125, [-7.046875, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-7.12890625, -3.564453125, [-7.11328125, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-7.95703125, -3.978515625, [-7.94140625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-7.08203125, -3.541015625, [-7.06640625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-7.05859375, -3.529296875, [-7.04296875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-8.015625, -4.0078125, [-8.0, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-7.14453125, -3.572265625, [-7.12890625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.91796875, -3.458984375, [-6.91796875, 0.0])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-7.9296875, -3.96484375, [-7.9140625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-7.1171875, -3.55859375, [-7.1015625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-6.96875, -3.484375, [-6.96875, 0.0])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-8.01171875, -4.005859375, [-7.99609375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-7.1796875, -3.58984375, [-7.1640625, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.9609375, -3.48046875, [-6.9609375, 0.0])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-8.015625, -4.0078125, [-8.0, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-7.12890625, -3.564453125, [-7.11328125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-7.00390625, -3.501953125, [-7.00390625, 0.0])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-8.03125, -4.015625, [-8.015625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-7.0390625, -3.51953125, [-7.0234375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-7.1328125, -3.56640625, [-7.1171875, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-7.91796875, -3.958984375, [-7.90234375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-7.0546875, -3.52734375, [-7.0390625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-7.0703125, -3.53515625, [-7.0546875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-8.1875, -4.09375, [-8.171875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-7.34765625, -3.673828125, [-7.33203125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-7.1328125, -3.56640625, [-7.1328125, 0.0])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-8.109375, -4.0546875, [-8.09375, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-7.3125, -3.65625, [-7.296875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-7.12109375, -3.560546875, [-7.12109375, 0.0])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-8.203125, -4.1015625, [-8.1875, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-7.39453125, -3.697265625, [-7.37890625, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-7.1875, -3.59375, [-7.1875, 0.0])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-8.2109375, -4.10546875, [-8.1953125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-7.296875, -3.6484375, [-7.28125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-7.17578125, -3.587890625, [-7.17578125, 0.0])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-8.203125, -4.1015625, [-8.1875, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-7.22265625, -3.611328125, [-7.20703125, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-7.2734375, -3.63671875, [-7.2578125, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-8.109375, -4.0546875, [-8.09375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-7.25, -3.625, [-7.234375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-7.22265625, -3.611328125, [-7.20703125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,3,"[(-11.859375, -5.9296875, [-11.84375, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,2,"[(-11.828125, -5.9140625, [-11.8125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-11.2578125, -5.62890625, [-11.2578125, 0.0])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,3,"[(-11.8359375, -5.91796875, [-11.8203125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-11.8203125, -5.91015625, [-11.8046875, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,2,"[(-11.453125, -5.7265625, [-11.4375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,2,"[(-11.84375, -5.921875, [-11.828125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,3,"[(-11.9609375, -5.98046875, [-11.9453125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-11.2421875, -5.62109375, [-11.2421875, 0.0])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-11.7421875, -5.87109375, [-11.7265625, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,3,"[(-11.8515625, -5.92578125, [-11.8359375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,2,"[(-11.390625, -5.6953125, [-11.375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-11.7890625, -5.89453125, [-11.7734375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,2,"[(-11.6640625, -5.83203125, [-11.6484375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,3,"[(-11.609375, -5.8046875, [-11.59375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,2,"[(-11.7734375, -5.88671875, [-11.7578125, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-11.734375, -5.8671875, [-11.71875, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,3,"[(-11.6171875, -5.80859375, [-11.6015625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,3,"[(-11.921875, -5.9609375, [-11.90625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,1,"[(-11.8984375, -5.94921875, [-11.8828125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-11.328125, -5.6640625, [-11.328125, 0.0])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,3,"[(-11.8359375, -5.91796875, [-11.8203125, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-11.78125, -5.890625, [-11.765625, -0.015625])]",109514298,bert-base-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,1,"[(-11.4453125, -5.72265625, [-11.4296875, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,1,"[(-11.9140625, -5.95703125, [-11.8984375, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,3,"[(-12.015625, -6.0078125, [-12.0, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-11.328125, -5.6640625, [-11.328125, 0.0])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-11.71875, -5.859375, [-11.703125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,3,"[(-11.8359375, -5.91796875, [-11.8203125, -0.015625])]",109514298,bert-base-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,1,"[(-11.375, -5.6875, [-11.359375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-11.8046875, -5.90234375, [-11.7890625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,1,"[(-11.6796875, -5.83984375, [-11.6640625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,3,"[(-11.6640625, -5.83203125, [-11.6484375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,1,"[(-11.78125, -5.890625, [-11.765625, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-11.7265625, -5.86328125, [-11.7109375, -0.015625])]",109514298,bert-base-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,3,"[(-11.6640625, -5.83203125, [-11.6484375, -0.015625])]",109514298,bert-base-uncased
