preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-4.2578125, -2.12890625, [-3.748046875, -0.50830078125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-3.81640625, -1.908203125, [-3.388671875, -0.427490234375])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-3.64453125, -1.822265625, [-3.18359375, -0.46044921875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-3.6796875, -1.83984375, [-3.25390625, -0.42626953125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-4.1953125, -2.09765625, [-3.71875, -0.47705078125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-3.70703125, -1.853515625, [-3.263671875, -0.44384765625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-3.82421875, -1.912109375, [-3.44140625, -0.38232421875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-4.1328125, -2.06640625, [-3.662109375, -0.4697265625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-4.58984375, -2.294921875, [-4.04296875, -0.5458984375])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-3.611328125, -1.8056640625, [-3.234375, -0.377197265625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-4.40234375, -2.201171875, [-3.86328125, -0.53857421875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-3.736328125, -1.8681640625, [-3.20703125, -0.529296875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-4.10546875, -2.052734375, [-3.5859375, -0.51953125])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-3.875, -1.9375, [-3.470703125, -0.40478515625])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-4.6171875, -2.30859375, [-4.01171875, -0.60498046875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-4.6484375, -2.32421875, [-4.0546875, -0.595703125])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-3.94140625, -1.970703125, [-3.5078125, -0.4326171875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-3.84375, -1.921875, [-3.3046875, -0.5380859375])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-4.76953125, -2.384765625, [-4.12890625, -0.64111328125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-4.17578125, -2.087890625, [-3.662109375, -0.5146484375])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-3.76171875, -1.880859375, [-3.29296875, -0.4697265625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-4.09765625, -2.048828125, [-3.55078125, -0.54638671875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-4.55078125, -2.275390625, [-3.94921875, -0.60009765625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-3.837890625, -1.9189453125, [-3.361328125, -0.47705078125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-3.890625, -1.9453125, [-3.494140625, -0.3955078125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-4.12109375, -2.060546875, [-3.646484375, -0.47314453125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-3.859375, -1.9296875, [-3.43359375, -0.42578125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-3.646484375, -1.8232421875, [-3.255859375, -0.391357421875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-3.994140625, -1.9970703125, [-3.541015625, -0.45361328125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-3.625, -1.8125, [-3.115234375, -0.509765625])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-3.953125, -1.9765625, [-3.45703125, -0.496826171875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-3.884765625, -1.9423828125, [-3.47265625, -0.411376953125])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-3.8203125, -1.91015625, [-3.376953125, -0.444091796875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-3.953125, -1.9765625, [-3.490234375, -0.462890625])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-3.970703125, -1.9853515625, [-3.509765625, -0.460205078125])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-3.8515625, -1.92578125, [-3.30078125, -0.55029296875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-3.87109375, -1.935546875, [-3.38671875, -0.485107421875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-4.078125, -2.0390625, [-3.5546875, -0.52197265625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-3.626953125, -1.8134765625, [-3.16015625, -0.46728515625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-3.9453125, -1.97265625, [-3.404296875, -0.5419921875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-3.927734375, -1.9638671875, [-3.46484375, -0.46337890625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-3.73828125, -1.869140625, [-3.267578125, -0.4697265625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,3,"[(-10.609375, -5.3046875, [-9.59375, -1.0126953125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,2,"[(-11.1640625, -5.58203125, [-10.234375, -0.9267578125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-11.1328125, -5.56640625, [-10.1796875, -0.95166015625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,3,"[(-9.9609375, -4.98046875, [-8.9765625, -0.98583984375])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-10.4453125, -5.22265625, [-9.5078125, -0.9375])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,2,"[(-11.2578125, -5.62890625, [-10.234375, -1.0263671875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,2,"[(-9.7109375, -4.85546875, [-8.8046875, -0.90673828125])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,3,"[(-10.296875, -5.1484375, [-9.3671875, -0.9326171875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-10.3671875, -5.18359375, [-9.453125, -0.9140625])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-9.875, -4.9375, [-8.9765625, -0.896484375])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,3,"[(-10.3359375, -5.16796875, [-9.34375, -0.99169921875])]",13015864320,openlm-research_open_llama_13b
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,2,"[(-10.78125, -5.390625, [-9.78125, -0.99658203125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.03125, -5.015625, [-9.125, -0.90625])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,2,"[(-10.3984375, -5.19921875, [-9.4609375, -0.93896484375])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,3,"[(-10.40625, -5.203125, [-9.390625, -1.0185546875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,2,"[(-9.6328125, -4.81640625, [-8.6796875, -0.9560546875])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-10.078125, -5.0390625, [-9.171875, -0.9033203125])]",13015864320,openlm-research_open_llama_13b
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,3,"[(-10.3359375, -5.16796875, [-9.34375, -0.99267578125])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,3,"[(-10.6328125, -5.31640625, [-9.6484375, -0.98583984375])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,1,"[(-10.4375, -5.21875, [-9.515625, -0.921875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-9.625, -4.8125, [-8.703125, -0.91796875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,3,"[(-10.09375, -5.046875, [-9.1171875, -0.97265625])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-9.4140625, -4.70703125, [-8.4609375, -0.95654296875])]",13015864320,openlm-research_open_llama_13b
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,1,"[(-10.890625, -5.4453125, [-9.8828125, -1.0068359375])]",13015864320,openlm-research_open_llama_13b
