preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-5.612783432006836, -2.806391716003418, [-4.438365936279297, -1.174417495727539])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.344526290893555, -3.1722631454467773, [-5.156843185424805, -1.18768310546875])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-5.82170295715332, -2.91085147857666, [-4.650623321533203, -1.1710796356201172])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-5.566301345825195, -2.7831506729125977, [-4.7415924072265625, -0.8247089385986328])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-5.700517654418945, -2.8502588272094727, [-4.715398788452148, -0.9851188659667969])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-5.796918869018555, -2.8984594345092773, [-4.836084365844727, -0.9608345031738281])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-5.937877655029297, -2.9689388275146484, [-4.967519760131836, -0.9703578948974609])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-6.343059539794922, -3.171529769897461, [-5.080961227416992, -1.2620983123779297])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-5.727659225463867, -2.8638296127319336, [-4.700664520263672, -1.0269947052001953])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.229461669921875, -3.1147308349609375, [-5.161142349243164, -1.068319320678711])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-6.280336380004883, -3.1401681900024414, [-5.083362579345703, -1.1969738006591797])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-5.540332794189453, -2.7701663970947266, [-4.526731491088867, -1.013601303100586])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-5.846223831176758, -2.923111915588379, [-4.8809661865234375, -0.9652576446533203])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.369171142578125, -3.1845855712890625, [-5.229274749755859, -1.1398963928222656])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-5.656463623046875, -2.8282318115234375, [-4.518970489501953, -1.1374931335449219])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-6.287214279174805, -3.1436071395874023, [-5.034551620483398, -1.2526626586914062])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-7.154811859130859, -3.5774059295654297, [-5.6925048828125, -1.4623069763183594])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-6.302957534790039, -3.1514787673950195, [-5.290987014770508, -1.0119705200195312])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-6.132993698120117, -3.0664968490600586, [-4.762350082397461, -1.3706436157226562])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.324872970581055, -3.1624364852905273, [-5.25212287902832, -1.0727500915527344])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-6.408153533935547, -3.2040767669677734, [-5.0921173095703125, -1.3160362243652344])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-6.051868438720703, -3.0259342193603516, [-5.042890548706055, -1.0089778900146484])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-5.997158050537109, -2.9985790252685547, [-4.992864608764648, -1.004293441772461])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-5.581659317016602, -2.790829658508301, [-4.751455307006836, -0.8302040100097656])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-5.852457046508789, -2.9262285232543945, [-5.024105072021484, -0.8283519744873047])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-6.467586517333984, -3.233793258666992, [-5.212430953979492, -1.2551555633544922])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-6.324531555175781, -3.1622657775878906, [-5.162744522094727, -1.1617870330810547])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-6.127330780029297, -3.0636653900146484, [-5.195211410522461, -0.9321193695068359])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-7.245479583740234, -3.622739791870117, [-5.880899429321289, -1.3645801544189453])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-5.515729904174805, -2.7578649520874023, [-4.545051574707031, -0.9706783294677734])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-6.373411178588867, -3.1867055892944336, [-5.177581787109375, -1.1958293914794922])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.348888397216797, -3.1744441986083984, [-5.295949935913086, -1.052938461303711])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-5.2535400390625, -2.62677001953125, [-4.34124755859375, -0.91229248046875])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-6.407981872558594, -3.203990936279297, [-5.089624404907227, -1.3183574676513672])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-6.66339111328125, -3.331695556640625, [-5.334148406982422, -1.3292427062988281])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.62913703918457, -3.314568519592285, [-5.361942291259766, -1.2671947479248047])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-5.612092971801758, -2.806046485900879, [-4.472585678100586, -1.1395072937011719])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.628292083740234, -3.314146041870117, [-5.377098083496094, -1.2511940002441406])]",2779683840,microsoft_phi-2
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-5.793622970581055, -2.8968114852905273, [-4.645181655883789, -1.1484413146972656])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-5.618825912475586, -2.809412956237793, [-4.756521224975586, -0.8623046875])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-5.801336288452148, -2.900668144226074, [-4.808401107788086, -0.9929351806640625])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-5.988166809082031, -2.9940834045410156, [-4.957834243774414, -1.0303325653076172])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.047420501708984, -3.023710250854492, [-5.055063247680664, -0.9923572540283203])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-6.433473587036133, -3.2167367935180664, [-5.219106674194336, -1.2143669128417969])]",2779683840,microsoft_phi-2
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-5.71656608581543, -2.858283042907715, [-4.723291397094727, -0.9932746887207031])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.600120544433594, -3.300060272216797, [-5.472785949707031, -1.1273345947265625])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-6.776762008666992, -3.388381004333496, [-5.517425537109375, -1.2593364715576172])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-5.713327407836914, -2.856663703918457, [-4.700832366943359, -1.0124950408935547])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-5.905523300170898, -2.952761650085449, [-4.924631118774414, -0.9808921813964844])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.4428253173828125, -3.2214126586914062, [-5.275325775146484, -1.1674995422363281])]",2779683840,microsoft_phi-2
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-5.485481262207031, -2.7427406311035156, [-4.388246536254883, -1.0972347259521484])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-6.222373962402344, -3.111186981201172, [-5.083185195922852, -1.1391887664794922])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-6.923187255859375, -3.4615936279296875, [-5.531618118286133, -1.3915691375732422])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.758525848388672, -3.379262924194336, [-5.470218658447266, -1.2883071899414062])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-5.546806335449219, -2.7734031677246094, [-4.481235504150391, -1.0655708312988281])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.516712188720703, -3.2583560943603516, [-5.279050827026367, -1.237661361694336])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-6.321813583374023, -3.1609067916870117, [-5.054435729980469, -1.2673778533935547])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-5.995073318481445, -2.9975366592407227, [-5.0487518310546875, -0.9463214874267578])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-5.874086380004883, -2.9370431900024414, [-4.929201126098633, -0.94488525390625])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-5.932483673095703, -2.9662418365478516, [-4.910539627075195, -1.0219440460205078])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.104518890380859, -3.0522594451904297, [-5.089303970336914, -1.0152149200439453])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-6.05926513671875, -3.029632568359375, [-4.877752304077148, -1.1815128326416016])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-6.104698181152344, -3.052349090576172, [-5.00468635559082, -1.1000118255615234])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.72285270690918, -3.36142635345459, [-5.555324554443359, -1.1675281524658203])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-7.091550827026367, -3.5457754135131836, [-5.774028778076172, -1.3175220489501953])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-5.702253341674805, -2.8511266708374023, [-4.736978530883789, -0.9652748107910156])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-6.250120162963867, -3.1250600814819336, [-5.110013961791992, -1.140106201171875])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.678340911865234, -3.339170455932617, [-5.422040939331055, -1.2562999725341797])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-5.187753677368164, -2.593876838684082, [-4.240856170654297, -0.9468975067138672])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-6.209573745727539, -3.1047868728637695, [-5.045417785644531, -1.1641559600830078])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-6.954221725463867, -3.4771108627319336, [-5.550943374633789, -1.4032783508300781])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-6.618358612060547, -3.3091793060302734, [-5.4151611328125, -1.2031974792480469])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-5.628734588623047, -2.8143672943115234, [-4.477291107177734, -1.1514434814453125])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.304376602172852, -3.152188301086426, [-5.12171745300293, -1.1826591491699219])]",2779683840,microsoft_phi-2
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-6.398963928222656, -3.199481964111328, [-5.107126235961914, -1.2918376922607422])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-5.966442108154297, -2.9832210540771484, [-5.028011322021484, -0.9384307861328125])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-5.917774200439453, -2.9588871002197266, [-4.94805908203125, -0.9697151184082031])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-5.828815460205078, -2.914407730102539, [-4.892675399780273, -0.9361400604248047])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-5.942596435546875, -2.9712982177734375, [-4.998872756958008, -0.9437236785888672])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-6.080070495605469, -3.0400352478027344, [-4.898063659667969, -1.1820068359375])]",2779683840,microsoft_phi-2
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-6.156606674194336, -3.078303337097168, [-5.037065505981445, -1.1195411682128906])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.556461334228516, -3.278230667114258, [-5.470111846923828, -1.0863494873046875])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-7.095767974853516, -3.547883987426758, [-5.797140121459961, -1.2986278533935547])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-5.661033630371094, -2.830516815185547, [-4.700416564941406, -0.9606170654296875])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-6.336076736450195, -3.1680383682250977, [-5.206117630004883, -1.1299591064453125])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.732072830200195, -3.3660364151000977, [-5.509529113769531, -1.222543716430664])]",2779683840,microsoft_phi-2
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-5.384984970092773, -2.6924924850463867, [-4.409502029418945, -0.9754829406738281])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,3,"[(-9.917688369750977, -4.958844184875488, [-8.079875946044922, -1.8378124237060547])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,2,"[(-10.546985626220703, -5.273492813110352, [-8.926023483276367, -1.620962142944336])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-10.646696090698242, -5.323348045349121, [-9.314233779907227, -1.3324623107910156])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,3,"[(-9.323766708374023, -4.661883354187012, [-7.390048980712891, -1.9337177276611328])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-10.188613891601562, -5.094306945800781, [-8.755167007446289, -1.4334468841552734])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,2,"[(-10.08793830871582, -5.04396915435791, [-8.510747909545898, -1.5771903991699219])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,2,"[(-10.025634765625, -5.0128173828125, [-8.52006721496582, -1.5055675506591797])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,3,"[(-9.329280853271484, -4.664640426635742, [-7.9375152587890625, -1.3917655944824219])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-9.89259147644043, -4.946295738220215, [-8.749282836914062, -1.1433086395263672])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.700424194335938, -5.350212097167969, [-9.34443473815918, -1.3559894561767578])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,3,"[(-9.15070915222168, -4.57535457611084, [-7.559011459350586, -1.5916976928710938])]",2779683840,microsoft_phi-2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,2,"[(-9.802858352661133, -4.901429176330566, [-8.432579040527344, -1.370279312133789])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.509603500366211, -5.2548017501831055, [-8.925493240356445, -1.5841102600097656])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,2,"[(-10.008983612060547, -5.004491806030273, [-8.20505142211914, -1.8039321899414062])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,3,"[(-9.40766716003418, -4.70383358001709, [-7.791500091552734, -1.6161670684814453])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,2,"[(-10.2379150390625, -5.11895751953125, [-8.470849990844727, -1.7670650482177734])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-10.113128662109375, -5.0565643310546875, [-8.714202880859375, -1.39892578125])]",2779683840,microsoft_phi-2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,3,"[(-8.781866073608398, -4.390933036804199, [-7.433574676513672, -1.3482913970947266])]",2779683840,microsoft_phi-2
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,3,"[(-9.977094650268555, -4.988547325134277, [-8.232208251953125, -1.7448863983154297])]",2779683840,microsoft_phi-2
